customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,review_headline,review_body
50639355,R2T4YNQ79D30QR,B00CWY8OC8,711124691,RoC Multi Correxion 5-in-1 Eye Cream,Beauty,4.0,0.0,0.0,Four Stars,This is a good price and does a terrific job on my 51-year-old skin!
1676903,R3HNRWYSMFGQPY,B00M4MJD50,331682180,"Tattify Metallic Jewelry and Quotes Temporary Tattoos, Egyptian Goddess, Set of 2",Beauty,5.0,0.0,0.0,Five Stars,Awesome
30292090,R14VYSNRU69708,B002SKMNGO,642754409,"Daggett & Ramsdell Under-Arm Lightening Cream, 1.5 oz",Beauty,5.0,3.0,3.0,Love it it's been working the darkness had been fading I use it every other day at night after I shower it's works,I used it every other day the darkness has been fading I noticed it 2 weeks after using every day it works
23950203,R2GQE4LEGMWZRD,B00GF1NZLY,329135169,"Apothecary Extracts - Tea Tree Oil - 100% Pure Australian Tea Tree Oil - 4-Ounce Value Pack - Pharmaceutical Grade Essential Oil - Treats Acne, Cutaneous Skin Tags, Bacterial Infections and More",Beauty,4.0,0.0,1.0,Four Stars,ok
49448563,R14XP766ZMQ5E1,B004BCZ6OI,255326087,"L'Oreal Paris Voluminous Naturale Mascara, 0.28-Fluid Ounce",Beauty,5.0,0.0,0.0,"Plain, old fashioned mascara","I have long, full lashes so all I want is a plain mascara - no thickening, no lengthening.  This is the first one I have found in a long time that does the trick. If find the wand fine and the product as advertised"
48478331,R12JPUKNE754S0,B000ZK3R4Q,811902643,"Kimora Lee Simmons Baby Phat Goddess Eau de Parfum, 3.3 Fluid Ounce",Beauty,5.0,0.0,0.0,Five Stars,Love this scent and its much cheaper here than anywhere else
23216516,R31CNZG8UQCGEX,B00NFV76P8,232910348,"L'Oreal Excellence HiColor Red Hot, 1.74 oz (Pack of 2)",Beauty,5.0,0.0,0.0,This is my favorite hair color,"This is my favorite hair color. I use it with 30 volume developer and my color is vibrant and long-lasting, especially for a red color!"
23584034,R32YTQOX1O13IK,B00I3MWG5Y,950227358,Dickinsons Original Witch Hazel Pore Perfecting Toner,Beauty,5.0,0.0,0.0,This is working great on my skin i definitely notice a difference,This is working great on my skin i definitely notice a difference...the lipstick is nice and last long without smsmudging
30520641,R3O2II52ZQWV0U,B00CKDIR64,456326237,LOREAL Expert Serie - Power repair lipidium (For Very Damaged Hair) 9x10ml,Beauty,5.0,0.0,0.0,it's like my hair got use to it,I've been using this product for more than 10 years now...it's like my hair got use to it!! Excellent!!
41563111,RYHNW6WAHFN3A,B00639DLV2,139382276,"HAWAIIAN Tropic Silk Hydration Sunscreen Lotion, 6 Fluid Ounce",Beauty,2.0,0.0,1.0,Smell is a huge turn off!,"I was really excited to try this product, since my skin tends to dry out easily.  This product is definitely moisturizing, in a non-greasy way.  However, there is definitely some dye in this product and the smell is incredibly over powering!  The smell is so artificial and strong...I really do not like it.  When I was testing it out people around me commented on the strong smell!  And not in a good way!  I prefer more natural products"
39045674,R20DMF6J9FNRB6,B006WBEGNI,735659285,DMtse 25 Lip Balm Tubes with Caps (Natural/Clear) NEW,Beauty,1.0,2.0,2.0,Nevermore...,I didn't keep track ofhow long it took to be deliverd.  4 tubes on 25 were not working properly. I will never order them again. That's it!
36365854,R1A01Q2OCST4PU,B00CCNZGRU,249428958,Antioxidant Daily Moisurizing Cream - SPF 30,Beauty,5.0,1.0,1.0,A great natural sunscreen without irritation.,"My skin loves this lotion! The ingredients calm my skin and I finally found a daily sunscreen that doesn't irritate my skin. The natural ingredients are effective, and the price is right!"
24078168,RZ1DJV7TQDD2J,B00WOVHV4Q,524103985,"Huge discount!!! Total Repair Eye Gel-Age-Defying Eye cream-The BEST Eye gel for Dark Circles, Puffiness and Wrinkles-Diminishes the appearance of fine lines & wrinkles",Beauty,5.0,0.0,0.0,"Fantastic product, got it as a present","Fantastic product, got it as a present.. the feedback I got is really good and now I have to get more. Excellent service"
41826686,R1L4YWTL59088G,B00RE2TYL8,490171903,"Qandsweet Baby Girl Cotton Headbands Toddler Hair Hoops 16""6 Pack",Beauty,2.0,0.0,0.0,"The design is nice, but the material is a bit too synthetic","The design is nice, but the material is a bit too synthetic, gets caught on any snags on your finger. Debating weather to return it & just stick to the cotton/spandex ones"
20231538,RFLD4KJRJSFYS,B00021AQ9W,198826961,Caudalie Instant Foaming Cleanser To Go,Beauty,5.0,2.0,2.0,Caudalie Foaming Cleanser-Great stuff!,"I recently purchased this item at my local Sephora as the consultant there recommended it for me.  I LOVE it because it is everything I was looking for-very gentle, not messy or greasy, lightweight, smells great, etc.  I have been using it for a couple of weeks now and I can definitely tell that it doesn't leave a film on my skin like my old cleanser did.  I also haven't had a breakout on this cleanser yet and my skin tone is more even.  So yes, I would recommend it"
13226679,RXMCIXEW3BAFD,B004FCZRPC,802873951,Drink Up Intensive Overnight Mask,Beauty,5.0,0.0,0.0,Five Stars,Very good product
15607461,R3JNNPB8YDGNY,B002S8XFRC,540267224,"NYX Cream Blush, 0.12 Ounce",Beauty,5.0,0.0,0.0,Awesome,Great pigment. And beautiful color.  Blends out really nice.  Use your fingers or brush. I love Nyx products and there very affordable
10354183,R179X3NCNI5ENZ,B003MR1XYU,252459575,FusionBeauty LipFusion Infatuation Liquid Shine Multi-Action Lip Fattener,Beauty,5.0,0.0,0.0,Beautiful color,The color is beautiful. I found no stinging or burning sensation when applying it to my lips but found my lips plumped nicely
28763956,R1L4KZSW51B4PE,B008MAXT8U,915503309,Surface AWAKEN Thickening Cream Volume Style Hold Strenghten 3oz (88ml),Beauty,5.0,1.0,1.0,Five Stars,Love this stuff. Price cheaper than hair salon
7916941,R2SN0NW8SY8K3C,B001CT0AGC,914736914,Nautica Classic Edt Spray For Frgmen,Beauty,3.0,0.0,0.0,Three Stars,Does not last long
38324926,R3CVZBHDUYEPM7,B002Z72REI,299372600,Neutrogena Oil-Free Acne Wash,Beauty,2.0,0.0,2.0,better prices elsewhere,Hi
46488791,R2BYWGZZAKY0N8,B00ND8OIF4,760356256,Pravana Chromasilk Creme Hair Color with Silk & Keratin Proteins 5N-Light Brown,Beauty,5.0,1.0,2.0,Five Stars,Fabulous colors that hardly fade. Pravana girl for life!
38898754,R3NMLQJOTQ2KJY,B0056I1IG6,836507340,Dermastage Foaming Cream Cleanser,Beauty,5.0,0.0,0.0,Love it,"I've used this for a few years, whenever I try a new face wash, I go right back to this. Doesn't leave my face feeling goopy, or dry"
17553501,R1AP5FM3OKUGEZ,B00OQB12WY,40823368,SHANY LL Cream Lip Gloss,Beauty,2.0,2.0,4.0,Color is not what it seems,"I was really hoping that I would love this color.  I purchased it because I thought it was the most natural looking color.  The picture and the color in the tube looks a LOT different than when wearing it.  The color in the bottle looks like a mauve color, but on it's a salmon/peach color that does not look very natural at all. Sadly disappointed... :("
49750740,RC4MIVAXKW5DJ,B001A1U7CY,355129843,"Diane Foam Rollers, Pink, 3/4"", 12/bag",Beauty,5.0,3.0,4.0,Diane foam follers,"These rollers were exactly what we wanted.  I have two elderly sisters who have been looking forthem everywhere, and they were so happy you had them"
49989804,R2D2SI9JJGF5GR,B00MOEUWG2,16149835,"Wleec Beauty 3 Pieces Hair Donut Bun Maker, Large Medium Small Each One",Beauty,5.0,1.0,1.0,Easy to use and gives a beautiful sock bun in just a few min!,"Love these buns. It comes with 3 sizes so you can choose which is best for your hair or how big you want your bun that day! Forget taking 25 minutes to make a perfect bun anymore! This makes it soo easy to have a great looking bun in just a few minutes. I love that they have color ones to choose from so that if it shows a little you cant even tell. It makes my hair look nice and thick in a bun and like a prefessional did it! I have 2 little ones, i def dont have time to spend on my hair!"
47671216,R2M8N0F2FB021G,B000EVELR8,719913167,GABRIELLA Womens Eyebrows & Facial Razor - Various Quantities!,Beauty,1.0,0.0,0.0,This arrived NOT new and NOT in the package. ...,"This arrived NOT new and NOT in the package. The caps were cracked, the blades had residue on them...Something that will be coming in contact with your skin should be packaged for obvious reasons"
27236002,R5T8TRKX4I4VH,B00I7PK3GQ,803171215,"Lancome La Vie Est Belle L'Eau de Parfum Spray, 3.4 Ounce",Beauty,5.0,0.0,0.0,smells great!,"gf, family and friends love this smell. a++"
11258304,RQ79GM9PSEUUP,B003H1FAU4,381178024,"Oro Gold Collagen And Seaweed Mask, 2-Ounce",Beauty,1.0,1.0,1.0,Unhappy Customer,I've been using oro gold for 2 years now. I buy my products directly from their website but decided to buy it from this seller because the price was a lot cheaper. 2 days later I have rashes all over my face. I have never experienced something like this from this product which leads me to believe these products are not authentic
1833312,R2K6D82KROHTSC,B005EM8FSI,261587862,Coach Poppy Flower Perfume By Coach For Women,Beauty,5.0,0.0,0.0,Great Service,I received my order on time if not a little earlier than expected. I love the fragrance
10115749,RMRGQNFE21IFJ,B005JRGH0G,340995467,"Dial Antibacterial Deodorant Soap, Gold",Beauty,5.0,0.0,0.0,"bar soap, Dial, hand soap","I've used Dial soap for years, as it's one of only two soaps I can use due to allergic and sensitive skin.  Pleasant scent.  Can leave a soap dish a bit messy"
33439089,R1LL5KZ8S36AF7,B0013MTHWQ,488033488,"Gillette Hair removal products, Women",Beauty,5.0,0.0,0.0,Five Stars,Love my razors! Keep my legs smooth.....and keeps a man
642094,R5YSH3EWN3JSK,B008HODSQO,351602684,20''7pcs Fashional Clips in Remy Human Hair Extensions 24 Colors for Women Beauty Hot Sale,Beauty,5.0,0.0,0.0,Five Stars,Good quality. True color. They are a little thin- I would recommend buying 2 packs
21496747,R3UCKY0QCRROE2,B00ESN0LTK,505314399,Royale Classic Carbon Fiber Red Flat Iron Straightener,Beauty,4.0,1.0,1.0,Four Stars,Works great
23111217,R1LA4AHH6SZFRI,B000NL0T1G,585793391,"Merkur Futur MK 23C Long-Handled Traditional Double Edge Safety Razor - Excellent Comfort, Control, and Design - 4.2 Inches, Chrome Finish",Beauty,5.0,0.0,1.0,Great razor.  Simple to use,"The razor works and works well.  Solid construction and easy to dismantle to get a new razor in.  Repeated uses will dull the chrome, but that's just a cleaning away from sparkling chrome again"
34668104,R6LT26GC0S3D3,B001ET72C0,497674219,Dr. Bronner's Pure-Castile Liquid Soap - Almond 32oz.,Beauty,5.0,1.0,1.0,"love this gentle, pleasant, natural product","The subject line says it all, but I wonder why the price keeps going up so much these last several years.  That sent me to Amazon to find the best price"
10031595,R201M5CBBR8LYD,B002QG6P9G,201744019,Agadir  Argan Oil Spray Treatment,Beauty,5.0,1.0,1.0,Love it!,"This works great for curly hair! I have frizzy hair and this has tamed it :D I spray this in my hair after I shower, & my hair dries in like literally 20-30 minutes! Great product, but be careful spraying this around your bangs"
43071942,R2QMFLRRYX46TD,B002QFMY42,554679045,Coastal Scents 10 Piece Professional Blush Palette,Beauty,5.0,0.0,0.0,I like the different choices in colors,"VERY PIGMENTED. Definitely worth the money. I like the different choices in colors, but for some reason, I feel like when they're on your face..they look similar. Great purchase! You get some bang for your buck"
1787975,R2BB1QRYGN8CES,B002LE8P6O,638350944,"Jose Eber Wet or Dry Straightening Iron, Black",Beauty,5.0,0.0,0.0,"This is a great product, equally the seller is very easy to communicate with",This is a great product! Does straighten perfectly and leaves hair looking shiny and healthy
21516268,R3EER6A7NDP6E8,B007T4WJ7C,462339627,"Nectar Luxury Bubble Bath, Lavender Milk, 19 Ounce",Beauty,4.0,0.0,0.0,good stuff,"this bath item rocks, a bit pricey but worth the money if luxury bath is your thing. I have all fragrance"
40281751,R2CFD9D4946MHN,B003D7L7PY,888015048,"Stridex Natural Control Pads, 70 Count (Pack of 3)",Beauty,5.0,0.0,0.0,awesome product very affordable and effective!,absoulely great face pads the smell of them is even better than moring bursts ones and they make your face feel clean and drys fast never has made my face red or dry or peel and does very well at getting blimish pimples away
20978697,R2QWY7K48JCODF,B002DP75R6,604611594,"Too Faced Cosmetics Primed and Poreless, 1 Ounce",Beauty,5.0,0.0,0.0,Fantastic,"quality primer, does everything it says it will - it only takes a dab & so lasts for many months"
24286130,R2V92GKSCZIXO7,B004TN4A4G,519176059,New! Men's Large Black Cosmetic Bag with Wristlet,Beauty,4.0,0.0,0.0,Four Stars,good bag for the money
10737435,R2KA58MK76DL0A,B000850C1Y,792320225,Merkur Double Edge Safety Razor Blades - 10 Count,Beauty,5.0,0.0,0.0,perfect for the merkur razor,my partner loved it - perfect gift for him to go with all the accessories
42452720,RHHCFKKL0FSFR,B007Z8NPMK,133257890,Charles J. Wahba - French Ivy Cut Out Hair Claw,Beauty,5.0,5.0,5.0,Hairclip a must for full hair,I am very glad I have this and other clips from the Wahba collection.  This one though does required thicker hair than others to keep it tightly held.  My hair is long and fine.  I just re clip occasionally throughout the day and I am fine.  Love it
44037634,R3PG9MOAT1F85L,B00A3WR5C6,844156981,Sally Hansen Salon Pro Gel Starter Kit,Beauty,5.0,0.0,0.0,Five Stars,This product is amazing. You will not be disappointed
36532620,R1YB5JVCK119B8,B0038KVGWK,521236708,"Travel Smart by Conair  1"" Ceramic Mini Curling Iron",Beauty,5.0,0.0,0.0,Five Stars,Great little curling iron - perfect for travel
11811147,R1OAGKC2NTIJ3Z,B0014JWJR8,735458686,Silky Sexy Hair Frizz Eliminator Thick/coarse Hair/FN188340/4.2 oz//,Beauty,4.0,7.0,7.0,I love it,This product works very well on my thick coarse hair. It tames my crazy frizzy hair down like no other product can. It is a very small bottle but worth the money
45552846,R2SU5QAFIRUWCI,B00068AZ88,424904830,CombaColor Quick Hair Color Applicator (Comb-a-Color),Beauty,5.0,1.0,2.0,I would recommend this to anyone who needs to color their hair,The easiest way to color your hair. The comb's teeth are a hard plastic.  That makes it easier to comb through your hair. The teeth do not flex or bend. The bottle is made of a squeezable plastic so there is not much strain on your hands while squeezing the color out. The color comes out of the tips of the comb so you know you are applying the coloring directly where you place the teeth and the color will spread itself as you pass the comb through your hair. I would recommend this to anyone who needs to color their hair
41098495,RBZIDD501UB9H,B000C1VYHU,107831493,Kenneth Cole Reaction by Kenneth Cole for Men,Beauty,3.0,1.0,1.0,the price is right,this cologne smells good but I feel that this particular mixture had a lot of alcohol in it and this fragrance did not last as long as I am used to but for the price its ok
19026897,RNY3LGONW4Y3Y,B000GCLRF4,44138644,"Noxzema Eyebrow Shaper, 3 per package",Beauty,3.0,0.0,0.0,Three Stars,a little rough
15866379,R1QS962SZ44XCF,B003J8LJLY,506581887,Niven Morgan Gold Perfume,Beauty,5.0,0.0,0.0,Real Deal,Love it!!!
22310063,RMPIYQA1YZ831,B00QW0VX2G,423890693,Metallic Jewelry Tattoos,Beauty,5.0,0.0,0.0,Love these!,"I love how beautiful these tattoos look on my skin. They are long lasting, too.  I get so many compliments on how unique they are and the price is right!"
18389062,R26D8JOXEKRDLN,B00FQPJZZK,49786392,Fragonard Parfumeur Rose de Mai Eau de Toilette - 100 ml,Beauty,5.0,2.0,2.0,Very subtle fragrance that smells like standing downwind in a garden filled with fragrant roses,Very subtle fragrance that smells like standing downwind in a garden filled with fragrant roses.  Definitely a summer fragrance because it does not smell heavy.  This smell is more like a gentle mist rather than a rainstorm of fragrance
51565823,R23OMCWBV55NOG,B003D2Z476,970799167,"Peter Thomas Roth Anti-Aging Buffing Beads Scrub for Unisex, 8.5 Ounce",Beauty,5.0,0.0,0.0,PTR Buffing beads,These feel great and my skin feels smooth and soft after use. It just takes a small pea sized amount so it lasts a long time
11058605,R3O0G45F0ELDFQ,B001AJ6YS2,730282743,Philips Norelco 7310 Men's Shaving System,Beauty,5.0,0.0,0.0,Five Stars,Excellent
45711040,RL2V85VFQJ0OE,B00P6V0PPS,394336852,Best Lavender - 100% Pure Lavender Essential Oil,Beauty,5.0,0.0,0.0,... to review and have to say i am very happy. i find new uses for it every day,i received this to review and have to say i am very happy. i find new uses for it every day. i would for sure recommend this to everyone
23054265,R3PZH7093V3VT4,B006GG6ATW,141576772,Swedish Beauty SCANDALOUS BEAUTY Extreme Heat Dark Bronzing Serum - 10 oz.,Beauty,5.0,0.0,0.0,Five Stars,"Works good, but burn even if your not in the sun"
14960880,R25KD1Y51YC2WU,B0026S93HK,331294206,VOGUE PRO / MY MANICURIST 36 W UV LAMP FOR GELS ACRYLICS SHELLAC NATURAL NAILS,Beauty,1.0,1.0,2.0,extremely poor product,"I bought this product to use with my shellac nail polish and after using it one time, one of the bulbs burned out and I can not find a replacement bulb anywhere.  They say you can buy replacement bulbs at home depot, lowes, or ace hardware...but no one carries them.  I even went to a lighting store and ordered bulbs and they will not fit the machine.  Total waste of money!!!!"
21723505,R3FQNEI4OQTO35,B002ROMF0A,611724810,"TIGI Bed Head Maxxed Out Massive Hold Hair Spray, 8 Ounce",Beauty,5.0,0.0,0.0,Really the best stiff holding spray!,"I could not imagine life without this hairspray!  Well, just kidding about that, but this really is the best holding hairspray in the world!  I have been using it for at least 10 years.  I wear my hair short and kind of spiky and this stuff works great!"
23454003,R4J82SSBG8J11,B00IZSHDEA,150910296,Medium Clear Tote Bag with Interior Pocket and Zipper Closure,Beauty,5.0,0.0,0.0,nice bag,Purchased this bag to keep my items dry while at beach. Loved little pocket for smaller items
46258958,RC9F928PMVY9K,B00365DABC,647055491,"CeraVe Facial Moisturizing Lotion PM 3 oz, Face Moisturizer for Nighttime Use",Beauty,5.0,1.0,1.0,Great Moisturizer,"I use this in conjunction with The CeraVe Foaming Facial Cleanser at nights and I love it. Keeps the face smooth and moisturized and clear looking. Doesn't clog pores. It's NOT a super heavy moisturizer, it's very light, but even though it's light, it still makes the skin feel properly moisturized after application. This is perfect for summer nights, but for people with super dry skin, especially in the winter, I would advise you pair this up with a light skin oil to boost the moisture if this isn't heavy enough for you. During this harsh winter, I paired it up with Maracuja oil (patted it on over it) on super dry nights. If you're looking for a heavy moisturizer or even something that is super moisturizing for very thirsty skin, you may not want to get this. But if you are OK with a light moisturizer that soaks right into the skin giving just enough moisture and leaves no oily residue feeling, this is for you"
51028017,R1DR61BY49U53C,B00192L16A,249788682,Tresemme Smooth & Silky Deep Smoothing Masque 8 oz. # Tsdm8,Beauty,3.0,1.0,1.0,Tresemme Smooth & Silky Masque,This product reminds me of their conditioning product that is sold by the bottle.  Hair feels great after using it though
10929075,RQTY2MNMCII9,B0006IQJG0,491605171,Dermalogica Sheer Tint Moisture SPF 15 - Dark Facial Treatment Products,Beauty,1.0,0.0,4.0,dark circles under eye,I was so impressed with the texture of this product and doesn't show as wearing et all. But now after two month of using I am so disappointed.I never had any visible dark circle under eye but based on some suggestions as precaution measure started using this product twice everyday for 2months and now i have visible dark circles under eye.Stopped using it for the past oneweek and undereyes seem to be getting better
48278985,REU13C7MHKZH2,B007U90J5U,586660543,Seche Vite Dry Fast Top Coat Clear High Gloss Professional Nail Polish - 0.5oz Pack of 2,Beauty,5.0,0.0,0.0,Five Stars,My fave top coat. Can't go wrong with the price!!
40736839,R1J4YDX1SOAC5J,B006KLDLIG,442140636,"Harmony Gelish Top-it-off ""Top Coat Gel .5oz"" Ship Now",Beauty,5.0,0.0,0.0,Five Stars,great Thanks
44037164,R2QQ6H0DMR8HUX,B009WI3RZQ,46766110,VAR-81510,Beauty,2.0,0.0,0.0,eh,Doesn't make a difference or make my makeup last longer
28583258,R2G2344LKPFBD5,B00176B8BG,338506042,"Hot Tools Professional 1181 Curling Iron with Multi-Heat Control, Jumbo 1""",Beauty,3.0,0.0,1.0,Three Stars,Need to get a bigger barrel
11864133,R35W0LXMY9GGZI,B00LC6BWUS,984740158,"Perlier: ""Aromatic Ritual"" Myrrh & Jasmine Flowers Shower Foam * 250 Ml - 8.45 Fl Oz * [ Italian Import ]",Beauty,5.0,1.0,1.0,Five Stars,This bath jell is wonderful and has a fresh and powdery scent.  I love it
11427944,R1QMDZT5HQCP7Y,B004BUDK6G,214119692,"Designer Skin Obsidian 30x Bronzing Matrix Tanning Lotion, 13.5-Ounce",Beauty,4.0,2.0,3.0,Pretty Awesome,"i saw all of the hype about this lotion and i HAD to try it out for myself.  wellllllll......i put it on for the first time, and i must say it DEFINETLY IS A TINGLER LOTION.  DO NOT PUT THIS ON YOUR FACE!!!!!!  after about 5 minutes of me putting on  the lotion, i could feel how HOT i was getting.  i was sweating so badly, every part of my body was heating up like it was in an oven, and this was happening before i even got in the tanning bed!!!!!  i could tell a big difference though after tanning.  my skin is silky smooth and im already a little darker after just two uses.  great stuff here!!!!"
726446,RGTIWLB721H10,B001EHDG90,244087636,Eau De Cartier Concentree By Cartier For Men. Eau De Toilette Spray Concentree 6.75 Oz.,Beauty,5.0,0.0,0.0,Five Stars,Love the product and arrived in time
42322951,R2GQM05HAPAT7N,B004SXTF38,851740713,Creative Nail Design Shellac UV Color Coat Tutti Frutti .25oz,Beauty,5.0,0.0,0.0,Excellent product!,Arrived on time in new condition. Great price on a product of the highest quality. I love CND!
1858902,R3KBFQZNS1VKZV,B003K75V72,858029032,Aveeno Positively Nourishing,Beauty,5.0,0.0,1.0,Five Stars,very good
49969739,RV7GX2799YGNR,B00LXGFHEE,554046767,"Fabulous Frannie Synergy Essential Oil Blend Basic Sampler Set, 100% Pure Therapeutic Grade-Great for Aromatherapy, 6/10ml",Beauty,5.0,1.0,1.0,awesome!,These are high quality essential oils and do exactly what they're supposed to do. I actually like them more than my Young Living ones
41242776,R27FY29S3HNO74,B0044U0S0O,353155673,Amore Pacific Laneige Make Up Primer Sebum Control 1.7fl.oz./50ml,Beauty,5.0,0.0,0.0,Perfect Primer for Summer,"Arrived promptly and packaged well.  I love this product! The texture is a little strange, because it's slightly gel-like and feels kind of oily.  This primer does honestly do what it advertises to do, which is one to prime your face and two to control your sebum.  Once put on, it totally mattefies my face, so my makeup goes on smooth.  It helps my makeup stay put as well as last longer throughout the day.  A little goes along way as well, so I definitely think it's worth the money. Although, I do with it would keep me matte longer, because I usually have to us an oil-absorbing sheet or powder later in the afternoon. I have oily skin though, and really this primer works great!"
15732969,R1SR0URILXZNKS,B006ZN1B1S,268584539,Nioxin Intensive Therapy Diamax Thicking Xtrafusion Treatment 3.38 oz,Beauty,5.0,0.0,0.0,Five Stars,I could not fix my hair without this product gives it so much volume
33552326,RP24USZZABIM9,B00SO3UB7C,616050381,Premium Konjac Sponge for Facial Cleansing - 100% Natural and Gentle Exfoliation (Bamboo Charcoal Infused),Beauty,5.0,0.0,0.0,"interesting concept, konjac face sponge","Mild exfoliating sponge, hydrates easily, hangs to dry. Works well with organic gel cleansers. My face, neck and dec feel smooth using this sponge morning and evening"
14109914,RGI8HJZSQM7ZO,B000Q7HWOY,383241990,Vanilla Apricot Perfume by ZAJA Natural 10 mL,Beauty,5.0,4.0,4.0,Wonderful!,"If you like Comptoir Sud Pacifique Vanille Abricot, you will love this. Only costs $6 compared to $27 for a small bottle of Comptoir"
25308567,R2XW49VSSW9E4X,B009S3UP6O,852014367,"Bill Blass for Women Eau De Parfum Spray, 3.4 Ounce",Beauty,1.0,1.0,1.0,Not Bill Blass,"This was not the fragrance I used to wear all the time,  I was so happy when I discovered that it was available on Amazon but so disappointed that it did not smell like I remembered"
28344724,R1S4TT9YM2E6AN,B002CML1HA,670028574,"SkinCeuticals Clarifying Cleanser, 5-Ounce Tube",Beauty,5.0,0.0,0.0,Perfect Product and Excellent Service,I love Skin Ceuticals! I'll never stop using this line. My skin is clear and this in conjunction with the moisturizer has changed my skin's appearance. Seller was the best and I received this product QUICKLY!
51805014,RUIS7Z5BDB7RJ,B00O82MJOG,706007432,My Solemate Pumice Stone and Soap Callus Remover For Baby Soft Feet And Foot Care Health,Beauty,5.0,0.0,0.0,Buy now!,Love this! My heel was perfect after the first use. Will buy again!
16247562,R8B7HHJ6DSWQI,B004CJ39DK,24946230,Gratiae Lifting Facial Serum - 1.7 Fl. oz,Beauty,5.0,6.0,7.0,I never paid any attention to my skin,"I never used any lotion or product on my skin and washed my face with soap only.  Then I got waylaid at a mall (as is the case with most everyone here), and discovered these products.  I wound up spending close to $1000!  I'm still ashamed of that, but consider it a lesson well-learned.  I say this because I love the products.  I just paid too much for them.  This particular product, the \\""lifting facial serum\\"" leaves my skin soft and supple.  Yes, it feels oily when it goes on, but my skin drinks it up very quickly.  Within 10 minutes, it has all soaked in.  I use this product and the \\""Replenishing eye serum\\"", as well as the \\""purifying facial cleanser\\"".  I truly like all of them and find that they last me a very long time.  I can get darned near a year out of them because you use just a bead of the stuff.I think that's the mistake some folks are making.  I use just a drop of the eye serum, which I put on the back of my hand, and then pat around my eyes with the other hand.  Whatever remains on my hand, I rub in (my hands have become much softer, too!).  I then put two drops of the facial serum on the back of my other hand, dot it around my face and rub it in, and then rub the excess into the back of my hand.  I use the facial cleanser every 2 to 3 days.  Again, you only need about a nickle-sized dollop and this does not just my face, but my neck and decolletage.  Don't use too much.  Big mistake.So, from using no product at all on my skin, I have a regular regimen now with these products and I am routinely mistaken for being much younger than I actually am.  Wish I'd taken better care of my skin all along!"
10881886,RN5Q3BI52LZGU,B00MSX2PCI,592924515,LECHAT Perfect Match Mood Gel Polish,Beauty,5.0,0.0,0.0,Five Stars,"Great polish, great affect with the color changing!  Looks great, held up well :"
28575813,RMX2CFGLQ6J39,B000G647Y8,634431465,Tweezerman  Men's Shaving Brush,Beauty,5.0,0.0,0.0,Great Brush for not a huge price,"Still going strong a year later with bi-weekly shaving. I love this brush! It does lose hairs every once in a while, but not a ton.I currently store it face down on a stand when not in use"
32765653,R3QHRQG8VIJE7C,B00MNI1TCK,864946043,"Fekkai Blow Out Texturizer, 2 Ounce",Beauty,5.0,0.0,0.0,Great Product,Great product really works. Keeps hair intact for a long time!
20907400,R24O5ENAZUVOMV,B0062MAIIE,570670840,DESIGN ESSENTIALS Hydrate Leave-In Hydrating Conditioner 8 oz,Beauty,2.0,0.0,0.0,Design Essentials,"Purchased for my Daughter, not hydrating for her hair at all"
36240830,RYP8RK99W8LVL,B0027CT5OQ,991735932,"AXE Antiperspirant Stick for Men, Apollo 2.7 oz",Beauty,5.0,0.0,0.0,Scent pleasant - Last all day,"I love the smell, keeps you smelling good even after a long workout. I only use it in the morning when I wake up, and it lasts all day"
15276085,R305UOTEQ4RDL9,B001KYTV5K,692961763,Wet n Wild H2O Proof Felt Tip Liquid 884 Espresso,Beauty,2.0,0.0,0.0,Burns! :(,"While the eyeliner does what it's supposed to do and stays on under the hot Hawaiian sun, it can't handle being in actual water without flaking and gobbing up in my eyelashes.  (I did try to swim in it... since the packaging says 'waterproof'!)  I'll be honest, I've only tried the product twice, because the second time I wore it, it burnt my eyelids and I had to take it all off after a few minutes.  (It did the first time too, but not as badly.)  It wasn't too bad, but painful enough for me to never use this product again.It looks nice when it first goes on, but isn't really waterproof, and I think the waterproof formula gave me an allergic reaction or something.  (I've never had any problem with a makeup product before - especially not burning...)  So, my advice is, try this stuff out on your skin before you try it on your eyes.  It does apply pretty easily and has staying power - it's a nice color as well; too bad it didn't work for me :(Anyway, I gave it 2 stars because it does exactly what my 3$ gel liner can do, and the gel doesn't set my eyelids on fire"
38534282,RH4DZIYDI4H76,B008PEMOV6,686740661,Oral-B Healthy Clean Electric Toothbrush,Beauty,5.0,0.0,0.0,first electric toothbrush for me. it's a keeper!,i love how clean my teeth are. this is the first electric toothbrush for me and i'm sold. maybe i didn't need the timer but now i have a clock in my bathroom.  :
33355363,RTKLCJTF6FKPM,B0058E3XJI,359606051,"Millenium Tanning New Solid Black Bronzer Tanning Bed Lotion, 100x, 13.5-Ounce",Beauty,4.0,0.0,0.0,Good s***,I was warned by my tanning salon about purchasing this stuff online. After that I was pretty skeptical. Low and behold though I got legit lotion that works good. Incredible price
51259018,R1NUMU9M5412KD,B000C1Z4S0,623014747,Dunhill Edition By Alfred Dunhill For Men,Beauty,5.0,0.0,0.0,Delicious!,"Ordered this for my boyfriend, he loves it, so do I :"
